timestamp,transformer_id,voltage_l1,voltage_l2,current_l1,current_l2,frequency,thd_voltage,thd_current,oil_temp_top,oil_temp_bottom,h2_gas_ppm,ch4_gas_ppm,voltage_kv,power_mva,age_years,fault_type,severity,anomaly,criticality,transformer_type,load_factor
2025-10-07 18:13:54.501848,T400_263,399662.4,395964.4,0.34,0.34,49.951,2.39,1.94,37.2,34.2,70.2,46.5,400,329.8,35,healthy,0.0,0,0.205,transmission_400kv,0.705
2025-09-27 23:26:54.502847,T132_435,133399.5,130183.6,0.08,0.08,50.015,1.49,1.22,29.2,25.2,37.1,23.0,132,38.2,14,healthy,0.0,0,0.055,power_132kv,0.484
2025-09-14 14:11:54.502847,T400_551,396657.0,395500.5,0.46,0.48,50.019,1.84,1.25,28.1,25.6,40.2,25.4,400,463.0,16,healthy,0.0,0,0.069,transmission_400kv,0.689
2025-10-09 17:46:54.503847,T11_629,10970.0,11150.2,0.19,0.19,49.947,2.72,1.94,29.5,24.7,97.9,62.0,11,8.2,26,radial_displacement,0.191,1,0.34,distribution_11kv,0.434
2025-10-13 00:08:54.504847,T132_830,130920.0,130340.6,0.06,0.06,49.934,1.4,1.39,20.0,18.0,29.6,21.1,132,27.1,8,healthy,0.0,0,0.02,power_132kv,0.507
2025-09-28 07:57:54.504847,T11_197,10974.4,10865.0,0.7,0.7,50.065,1.98,1.42,29.3,25.0,46.6,31.1,11,22.9,11,axial_displacement,0.117,1,0.122,distribution_11kv,0.583
2025-10-12 08:28:54.505850,T132_206,130131.7,133391.2,0.3,0.3,49.99,1.16,1.16,20.0,18.0,27.9,17.6,132,77.1,10,healthy,0.0,0,0.025,power_132kv,0.878
2025-10-03 03:32:54.505850,T400_219,401306.1,399930.3,0.32,0.32,50.062,2.4,1.33,37.4,32.9,51.2,36.0,400,452.4,25,healthy,0.0,0,0.126,transmission_400kv,0.503
2025-09-28 15:26:54.506853,T132_078,132723.4,131432.9,0.14,0.14,49.935,2.06,1.63,24.9,20.6,53.2,32.7,132,54.6,12,axial_displacement,0.153,1,0.158,power_132kv,0.566
2025-10-03 15:39:54.507851,T132_392,130339.0,131607.7,0.12,0.12,50.003,2.55,1.77,35.7,32.7,71.8,50.1,132,28.9,11,axial_displacement,0.36,1,0.294,power_132kv,0.918
2025-09-18 09:04:54.507851,T132_244,130254.8,132517.7,0.07,0.07,50.008,1.35,1.18,20.0,18.0,35.5,19.8,132,31.1,12,healthy,0.0,0,0.046,power_132kv,0.541
2025-09-25 11:19:54.508852,T132_072,133721.9,133773.2,0.17,0.15,49.917,2.74,1.6,25.7,22.3,64.2,45.2,132,42.4,10,winding_deformation,0.304,1,0.249,power_132kv,0.829
2025-10-08 08:39:54.508852,T400_615,394452.7,398598.9,0.07,0.07,50.067,4.01,2.55,41.3,37.5,151.0,99.9,400,147.4,16,shorted_turns,0.703,1,0.68,transmission_400kv,0.324
2025-09-18 17:50:54.509852,T11_032,10826.7,11080.0,0.38,0.34,49.902,3.64,2.42,42.9,38.5,168.5,110.3,11,11.0,23,shorted_turns,0.597,1,0.702,distribution_11kv,0.592
2025-09-30 05:46:54.509852,T11_471,11007.7,11172.7,0.18,0.18,50.039,2.1,1.46,20.0,18.0,42.6,32.6,11,8.1,19,healthy,0.0,0,0.084,distribution_11kv,0.424
2025-09-30 19:12:54.510851,T11_241,10958.0,10992.3,0.6,0.61,50.027,4.16,2.69,42.8,40.3,176.6,121.0,11,16.1,27,winding_deformation,0.554,1,0.722,distribution_11kv,0.689
2025-10-07 06:13:54.511850,T400_084,405200.6,394807.4,0.4,0.35,49.986,3.65,2.46,56.2,52.0,146.7,94.9,400,317.8,27,core_ground,0.39,1,0.567,transmission_400kv,0.758
2025-10-05 16:38:54.511850,T11_522,11048.1,11057.1,0.71,0.69,49.984,2.19,1.61,28.6,24.1,51.4,34.0,11,18.4,23,healthy,0.0,0,0.12,distribution_11kv,0.726
2025-09-22 15:02:54.512848,T132_049,132903.9,131166.4,0.1,0.1,50.041,1.31,1.28,20.0,18.0,29.5,24.8,132,36.9,11,healthy,0.0,0,0.028,power_132kv,0.598
2025-09-20 16:58:54.512848,T11_741,10969.1,11259.1,0.06,0.06,49.987,3.49,2.23,63.1,61.1,108.1,73.9,11,1.8,11,winding_deformation,0.614,1,0.532,distribution_11kv,0.557
2025-09-23 18:15:54.513847,T400_466,402498.7,399548.1,0.08,0.08,50.096,1.89,1.3,23.8,21.8,41.0,33.7,400,153.8,19,healthy,0.0,0,0.079,transmission_400kv,0.374
2025-09-27 06:26:54.513847,T132_238,131193.7,131190.1,0.19,0.17,49.937,1.64,1.02,25.9,23.2,36.9,20.0,132,54.8,14,healthy,0.0,0,0.055,power_132kv,0.761
2025-09-15 22:00:54.514848,T132_704,128500.4,131086.0,0.17,0.17,49.875,3.6,2.48,58.4,55.4,148.2,94.4,132,46.3,17,radial_displacement,0.663,1,0.656,power_132kv,0.785
2025-09-19 03:59:54.515851,T11_393,10784.7,10901.0,0.37,0.32,50.103,4.15,2.4,49.1,46.2,184.9,121.3,11,11.0,27,axial_displacement,0.571,1,0.752,distribution_11kv,0.556
2025-10-10 12:14:54.515851,T400_946,403100.2,390162.4,0.08,0.07,49.978,1.78,1.47,20.0,18.0,38.2,24.9,400,113.4,15,healthy,0.0,0,0.061,transmission_400kv,0.45
2025-10-03 00:00:54.516852,T132_898,131519.4,130904.7,0.18,0.18,49.937,2.88,1.65,42.9,39.2,83.4,54.5,132,72.6,16,core_ground,0.294,1,0.316,power_132kv,0.581
2025-10-07 03:01:54.516852,T400_670,395774.8,393444.0,0.2,0.2,50.003,1.99,1.34,31.3,28.8,32.2,20.3,400,204.4,13,healthy,0.0,0,0.039,transmission_400kv,0.678
2025-09-25 04:32:54.517850,T400_289,398794.1,399629.6,0.31,0.29,49.994,3.66,2.51,45.2,41.5,176.1,115.4,400,423.0,37,radial_displacement,0.356,1,0.663,transmission_400kv,0.498
2025-09-23 05:22:54.518851,T400_529,400796.3,398677.6,0.37,0.35,50.004,3.68,2.69,40.5,37.9,185.2,123.9,400,495.6,28,core_ground,0.572,1,0.753,transmission_400kv,0.511
2025-10-05 16:07:54.518851,T400_915,400262.6,399962.4,0.3,0.3,49.906,2.25,1.37,40.4,36.2,47.1,32.1,400,262.5,22,healthy,0.0,0,0.105,transmission_400kv,0.776
2025-10-03 14:53:54.519851,T132_729,131657.8,131993.3,0.06,0.06,49.969,2.08,1.38,23.8,21.6,53.7,32.1,132,42.5,24,healthy,0.0,0,0.128,power_132kv,0.331
2025-10-07 17:05:54.520852,T400_659,397335.4,400882.0,0.24,0.26,49.98,4.12,2.37,63.9,60.1,162.8,112.2,400,260.5,37,axial_displacement,0.339,1,0.654,transmission_400kv,0.696
2025-10-01 14:16:54.520852,T11_379,11114.6,11021.0,0.19,0.19,49.996,1.96,1.83,38.5,35.5,48.3,31.2,11,4.5,24,healthy,0.0,0,0.112,distribution_11kv,0.833
2025-10-07 20:20:54.521848,T132_167,131682.8,128175.5,0.11,0.11,50.059,2.65,1.68,57.5,54.2,65.8,46.6,132,34.2,9,radial_displacement,0.348,1,0.268,power_132kv,0.691
2025-09-25 07:58:54.521848,T132_536,132651.9,131049.8,0.22,0.2,50.03,1.34,1.37,32.4,27.7,30.7,22.2,132,75.3,11,healthy,0.0,0,0.03,power_132kv,0.654
2025-10-07 00:44:54.522851,T11_036,10973.3,10875.8,0.89,0.92,49.96,1.42,1.14,35.3,31.1,21.4,13.5,11,19.8,6,healthy,0.0,0,0.015,distribution_11kv,0.892
2025-09-29 05:20:54.523851,T132_841,132845.9,131777.6,0.07,0.07,50.044,2.17,1.34,31.8,27.9,49.8,32.4,132,31.8,21,healthy,0.0,0,0.11,power_132kv,0.522
2025-09-28 07:43:54.524857,T11_812,11157.8,11115.0,0.71,0.74,49.99,1.71,1.17,40.1,36.1,44.1,23.6,11,16.1,16,healthy,0.0,0,0.08,distribution_11kv,0.848
2025-10-09 20:48:54.524857,T400_252,400182.9,395954.8,0.28,0.26,50.083,2.47,1.92,35.9,32.6,59.8,37.5,400,400.0,30,healthy,0.0,0,0.163,transmission_400kv,0.459
2025-09-25 08:19:54.525849,T132_094,132802.1,133273.1,0.11,0.11,49.982,1.39,1.1,38.1,33.8,22.3,20.3,132,45.3,10,healthy,0.0,0,0.025,power_132kv,0.552
2025-09-19 12:50:54.526848,T400_199,394839.6,393155.9,0.26,0.24,50.005,4.41,3.08,55.3,51.9,199.2,131.8,400,217.1,21,core_ground,0.813,1,0.876,transmission_400kv,0.789
2025-09-30 23:58:54.526848,T11_994,11059.5,10981.8,0.54,0.51,49.957,1.41,0.87,29.2,25.9,29.8,14.4,11,14.8,7,healthy,0.0,0,0.017,distribution_11kv,0.677
2025-10-01 15:40:54.527851,T132_587,129930.3,131877.9,0.06,0.06,49.984,1.44,1.16,20.0,18.0,32.8,19.6,132,54.4,11,healthy,0.0,0,0.035,power_132kv,0.231
2025-09-29 01:49:54.527851,T11_238,10933.9,10963.4,0.88,0.91,49.924,1.74,1.36,36.5,32.4,34.3,25.2,11,18.7,18,healthy,0.0,0,0.057,distribution_11kv,0.87
2025-09-30 17:12:54.528848,T11_107,11023.4,11035.4,0.67,0.66,49.985,3.24,2.28,46.8,42.4,109.4,68.8,11,18.9,17,axial_displacement,0.397,1,0.436,distribution_11kv,0.676
2025-09-27 00:13:54.528848,T11_177,11090.7,10926.1,0.48,0.49,50.055,1.71,1.2,29.7,25.2,42.6,32.0,11,11.8,20,healthy,0.0,0,0.086,distribution_11kv,0.79
2025-09-15 16:20:54.529847,T11_317,10829.1,11188.9,0.55,0.55,50.043,1.47,1.12,20.0,18.0,23.0,18.3,11,20.6,9,healthy,0.0,0,0.023,distribution_11kv,0.529
2025-09-26 03:30:54.529847,T11_571,11255.5,11109.0,0.24,0.25,49.985,1.78,1.35,33.8,30.4,44.0,28.9,11,7.1,17,healthy,0.0,0,0.083,distribution_11kv,0.689
2025-09-26 10:04:54.530847,T11_928,10875.1,10994.9,0.27,0.27,49.982,1.6,0.99,28.3,23.5,31.4,20.2,11,6.8,10,healthy,0.0,0,0.029,distribution_11kv,0.779
2025-09-20 13:45:54.531853,T400_283,404624.8,400906.1,0.43,0.42,50.054,2.73,1.59,63.4,59.7,71.5,45.4,400,316.4,36,healthy,0.0,0,0.242,transmission_400kv,0.946
2025-09-29 09:04:54.531853,T11_258,11000.0,11001.8,0.35,0.32,50.022,2.46,1.78,37.7,35.5,49.2,36.9,11,9.2,28,healthy,0.0,0,0.128,distribution_11kv,0.678
2025-09-28 21:21:54.532850,T132_286,131427.7,133179.9,0.32,0.33,49.998,3.6,2.17,43.6,40.7,101.0,66.0,132,80.8,24,radial_displacement,0.258,1,0.376,power_132kv,0.94
2025-09-28 00:03:54.532850,T11_569,10788.4,10970.3,0.53,0.5,50.029,4.62,3.03,49.2,46.5,215.9,140.7,11,11.3,25,winding_deformation,0.782,1,0.923,distribution_11kv,0.845
2025-09-24 21:09:54.533848,T132_465,134031.7,131599.8,0.22,0.22,49.984,1.42,1.24,31.4,26.9,25.7,20.1,132,79.7,10,healthy,0.0,0,0.025,power_132kv,0.631
2025-10-09 21:20:54.533848,T132_184,131335.7,130667.2,0.1,0.1,50.029,2.02,1.31,42.6,38.0,37.7,28.9,132,36.4,20,healthy,0.0,0,0.072,power_132kv,0.632
2025-09-22 05:46:54.534852,T132_438,131744.8,131270.8,0.15,0.15,49.999,1.65,1.02,29.5,25.0,31.6,20.8,132,81.0,11,healthy,0.0,0,0.032,power_132kv,0.438
2025-10-01 11:42:54.535850,T11_657,11006.4,11086.7,0.16,0.16,50.01,1.38,1.12,40.1,37.3,27.6,19.3,11,4.5,12,healthy,0.0,0,0.03,distribution_11kv,0.717
2025-10-08 04:45:54.535850,T132_956,130055.2,132639.9,0.13,0.13,50.051,1.42,1.39,20.0,18.0,52.8,33.1,132,51.6,22,healthy,0.0,0,0.12,power_132kv,0.582
2025-10-01 06:08:54.536848,T132_717,133154.8,132688.8,0.13,0.14,49.975,2.24,1.27,23.3,19.6,38.6,27.6,132,81.0,18,healthy,0.0,0,0.071,power_132kv,0.373
2025-09-20 06:53:54.536848,T400_023,404642.6,401241.6,0.21,0.21,50.031,1.45,1.3,36.4,33.0,43.4,22.3,400,179.4,16,healthy,0.0,0,0.078,transmission_400kv,0.79
2025-09-16 01:49:54.537851,T132_112,131619.7,132738.8,0.14,0.13,50.009,3.06,2.48,69.3,66.3,122.6,87.1,132,45.1,22,core_ground,0.402,1,0.564,power_132kv,0.652
2025-10-11 04:40:54.537851,T400_332,391838.5,412894.1,0.46,0.45,50.007,2.58,1.47,24.5,20.3,55.3,33.4,400,475.2,24,healthy,0.0,0,0.136,transmission_400kv,0.671
2025-09-13 06:44:54.538848,T400_420,405693.3,402320.3,0.13,0.13,50.039,2.24,1.72,29.6,25.1,59.2,39.1,400,199.1,30,healthy,0.0,0,0.16,transmission_400kv,0.464
2025-10-03 01:37:54.538848,T11_755,10969.3,10968.3,0.35,0.33,50.039,3.1,2.31,31.3,29.0,103.4,70.9,11,19.2,15,shorted_turns,0.454,1,0.436,distribution_11kv,0.33
2025-09-27 15:38:54.539853,T400_138,389358.4,394831.5,0.51,0.49,50.06,3.84,2.57,50.9,46.1,164.7,108.1,400,472.9,26,shorted_turns,0.513,1,0.667,transmission_400kv,0.712
2025-09-18 21:06:54.540850,T132_710,129279.4,130748.1,0.09,0.1,49.997,2.6,2.07,27.4,24.9,90.9,64.7,132,75.7,20,radial_displacement,0.286,1,0.342,power_132kv,0.308
2025-10-03 15:08:54.540850,T400_867,406098.1,400757.7,0.29,0.29,50.01,1.64,0.9,20.6,18.0,32.6,22.3,400,307.4,12,healthy,0.0,0,0.038,transmission_400kv,0.652
2025-09-15 13:34:54.541849,T400_013,402400.1,401647.6,0.11,0.11,49.956,2.81,1.99,33.6,29.0,67.6,43.2,400,303.2,34,healthy,0.0,0,0.197,transmission_400kv,0.258
2025-10-10 17:24:54.542852,T400_237,394578.0,398692.7,0.42,0.41,50.096,2.8,2.03,28.4,24.7,79.9,47.6,400,386.7,39,healthy,0.0,0,0.245,transmission_400kv,0.72
2025-09-18 16:18:54.542852,T132_613,134399.3,136423.5,0.13,0.13,50.053,1.79,1.25,39.4,36.0,39.3,21.4,132,35.0,14,healthy,0.0,0,0.062,power_132kv,0.842
2025-09-18 06:37:54.543848,T400_499,395260.6,405578.3,0.39,0.36,49.973,4.51,3.18,70.5,65.7,171.1,115.3,400,352.3,16,shorted_turns,0.845,1,0.884,transmission_400kv,0.678
2025-09-25 03:01:54.543848,T132_183,130305.4,133030.9,0.38,0.33,49.962,4.17,2.98,62.2,58.7,179.8,119.6,132,95.9,22,core_ground,0.679,1,0.787,power_132kv,0.785
2025-10-09 08:25:54.544847,T132_525,132840.1,131187.8,0.22,0.24,50.011,1.26,1.09,35.0,31.0,30.8,20.6,132,78.2,12,healthy,0.0,0,0.032,power_132kv,0.715
2025-10-11 12:05:54.544847,T132_977,131590.5,134225.5,0.21,0.2,49.939,2.11,1.23,26.7,22.7,41.3,28.4,132,85.5,19,healthy,0.0,0,0.08,power_132kv,0.537
2025-10-06 01:43:54.545848,T400_918,400369.8,409562.9,0.08,0.08,49.926,2.16,1.17,26.2,23.1,50.3,31.8,400,101.6,21,healthy,0.0,0,0.111,transmission_400kv,0.56
2025-09-21 20:27:54.545848,T132_825,131611.1,131340.6,0.22,0.24,49.994,1.1,1.12,32.4,28.4,29.5,24.6,132,55.4,11,healthy,0.0,0,0.028,power_132kv,0.935
2025-09-27 13:04:54.546849,T132_891,134106.7,132192.9,0.28,0.26,50.044,1.82,1.29,23.5,20.2,41.0,27.4,132,80.6,17,healthy,0.0,0,0.074,power_132kv,0.735
2025-09-17 12:46:54.547848,T11_654,11167.1,10972.4,1.23,1.24,50.097,2.65,1.51,29.6,26.1,57.3,38.3,11,24.3,28,healthy,0.0,0,0.152,distribution_11kv,0.945
2025-09-19 22:43:54.547848,T132_988,129547.1,132704.3,0.31,0.27,49.991,3.77,2.45,42.8,39.4,144.7,95.2,132,80.9,20,axial_displacement,0.568,1,0.616,power_132kv,0.784
2025-09-23 05:35:54.548847,T400_246,401827.3,409374.9,0.13,0.13,50.032,2.28,1.52,36.4,32.4,65.6,41.1,400,145.6,30,healthy,0.0,0,0.179,transmission_400kv,0.624
2025-09-22 21:17:54.548847,T11_789,11235.1,11051.5,0.1,0.09,50.003,2.22,1.82,40.9,37.6,59.7,41.3,11,3.0,19,axial_displacement,0.116,1,0.18,distribution_11kv,0.606
2025-10-06 22:57:54.549848,T400_878,398051.7,410095.5,0.48,0.53,49.985,2.06,1.2,34.2,29.4,33.4,23.4,400,450.1,15,healthy,0.0,0,0.048,transmission_400kv,0.797
2025-10-12 12:04:54.549848,T400_811,396993.7,399595.4,0.11,0.12,49.963,2.26,1.54,47.5,43.2,55.1,42.1,400,150.6,29,healthy,0.0,0,0.146,transmission_400kv,0.537
2025-09-15 22:49:54.550848,T11_313,11024.6,10814.4,0.26,0.26,50.125,3.17,2.17,27.4,25.3,121.0,81.6,11,17.6,23,shorted_turns,0.359,1,0.468,distribution_11kv,0.26
2025-09-13 03:04:54.550848,T11_918,10908.8,10966.5,0.27,0.26,50.039,3.72,2.36,33.6,30.0,113.6,73.1,11,9.7,11,winding_deformation,0.653,1,0.538,distribution_11kv,0.5
2025-10-09 06:49:54.551848,T132_477,134745.6,131162.7,0.24,0.23,49.92,2.36,1.8,43.5,40.3,71.7,48.8,132,61.6,9,axial_displacement,0.354,1,0.285,power_132kv,0.864
2025-10-06 11:36:54.552847,T400_916,392521.1,399453.7,0.08,0.08,49.985,3.58,2.57,48.0,45.2,154.8,107.4,400,106.1,25,axial_displacement,0.498,1,0.628,transmission_400kv,0.565
2025-09-27 23:48:54.552847,T11_463,10944.1,11154.7,0.03,0.03,50.01,2.52,1.77,47.4,45.1,60.9,36.2,11,1.6,28,healthy,0.0,0,0.162,distribution_11kv,0.4
2025-09-13 17:35:54.553851,T132_078,134535.3,134201.1,0.12,0.12,50.015,1.26,1.15,23.6,21.2,36.9,18.9,132,62.9,15,healthy,0.0,0,0.057,power_132kv,0.417
2025-10-10 08:56:54.553851,T132_890,129262.4,131566.2,0.09,0.1,50.019,1.25,0.98,43.0,39.3,31.2,22.8,132,27.3,10,healthy,0.0,0,0.028,power_132kv,0.803
2025-09-17 12:02:54.554851,T400_695,402855.1,400500.1,0.08,0.09,49.952,1.68,1.27,31.3,27.7,41.2,28.9,400,142.1,17,healthy,0.0,0,0.074,transmission_400kv,0.408
2025-10-02 06:31:54.554851,T11_139,10829.9,10718.7,0.62,0.6,49.942,2.24,1.7,32.9,29.8,72.7,46.8,11,16.5,15,axial_displacement,0.223,1,0.25,distribution_11kv,0.673
2025-10-03 03:51:54.555851,T11_471,11122.1,10869.2,0.59,0.58,50.004,2.12,1.37,31.5,27.3,46.3,26.3,11,22.9,18,healthy,0.0,0,0.092,distribution_11kv,0.481
2025-09-13 18:09:54.555851,T400_054,404063.3,403195.8,0.25,0.25,50.004,2.84,1.53,52.9,49.9,65.5,44.9,400,340.2,36,healthy,0.0,0,0.197,transmission_400kv,0.536
2025-09-14 02:13:54.556853,T11_168,11002.5,10946.3,0.06,0.06,49.945,1.55,1.09,30.9,28.8,27.1,20.9,11,1.9,9,healthy,0.0,0,0.023,distribution_11kv,0.558
2025-09-22 10:57:54.557855,T400_518,396935.4,397828.1,0.23,0.21,50.02,4.57,3.34,45.3,41.1,228.3,154.3,400,260.5,36,radial_displacement,0.594,1,0.91,transmission_400kv,0.585
2025-09-19 09:48:54.557855,T11_573,10953.7,11097.5,0.8,0.76,49.954,1.04,0.92,30.0,27.5,27.0,15.3,11,17.4,6,healthy,0.0,0,0.015,distribution_11kv,0.818
2025-09-23 19:36:54.558853,T11_760,11066.4,11270.5,0.16,0.15,49.987,2.47,1.62,30.9,26.7,78.5,53.6,11,4.7,15,winding_deformation,0.271,1,0.287,distribution_11kv,0.597
2025-10-07 14:45:54.559853,T11_532,11016.6,10911.3,0.13,0.14,50.001,1.92,1.38,24.6,20.7,49.2,30.5,11,5.1,21,healthy,0.0,0,0.107,distribution_11kv,0.505
2025-09-15 03:36:54.559853,T132_687,130792.0,131146.6,0.33,0.35,50.076,1.35,0.86,29.6,25.9,22.0,17.0,132,83.9,9,healthy,0.0,0,0.023,power_132kv,0.909
2025-09-28 05:03:54.560855,T132_715,132954.9,133659.7,0.23,0.23,49.969,1.73,1.44,30.7,28.6,37.4,22.4,132,99.2,15,healthy,0.0,0,0.059,power_132kv,0.554
2025-10-03 21:59:54.560855,T400_146,393763.6,392061.6,0.29,0.29,50.022,4.52,2.96,45.1,40.5,197.9,134.6,400,344.7,23,winding_deformation,0.771,1,0.861,transmission_400kv,0.591
2025-10-11 12:36:54.561855,T132_962,130330.1,133560.4,0.18,0.17,49.942,2.71,2.05,30.0,27.4,96.4,60.4,132,59.8,13,winding_deformation,0.411,1,0.391,power_132kv,0.664
2025-10-02 05:27:54.561855,T11_164,11174.8,11070.8,0.12,0.13,49.961,2.11,1.73,40.8,37.4,56.4,36.2,11,2.7,28,healthy,0.0,0,0.146,distribution_11kv,0.899
2025-09-15 04:38:54.562851,T11_563,10838.6,11037.6,0.47,0.43,49.924,1.98,1.34,39.9,35.2,44.8,30.5,11,12.2,21,healthy,0.0,0,0.095,distribution_11kv,0.66
2025-09-22 22:06:54.563851,T132_250,129895.3,129667.2,0.19,0.18,49.981,2.93,2.0,41.6,38.3,90.9,62.6,132,78.1,11,shorted_turns,0.49,1,0.403,power_132kv,0.521
2025-10-11 15:00:54.563851,T132_557,135419.2,131614.0,0.17,0.16,49.983,2.2,1.73,26.7,23.4,55.2,33.4,132,58.0,24,healthy,0.0,0,0.133,power_132kv,0.666
2025-10-02 12:37:54.564851,T400_789,400619.3,393558.7,0.46,0.46,49.939,2.58,1.74,59.0,55.3,68.1,44.7,400,422.3,34,healthy,0.0,0,0.197,transmission_400kv,0.733
2025-09-15 16:13:54.564851,T400_948,396764.3,406621.1,0.19,0.19,49.892,2.91,1.87,61.3,57.4,74.5,46.5,400,164.9,38,healthy,0.0,0,0.238,transmission_400kv,0.794
2025-09-28 23:54:54.565851,T11_969,11102.6,10977.5,0.7,0.7,49.949,2.59,2.09,51.3,46.9,91.4,56.8,11,18.9,14,axial_displacement,0.364,1,0.36,distribution_11kv,0.687
2025-09-21 18:38:54.565851,T11_181,11035.5,10934.3,0.23,0.23,50.08,1.76,1.02,21.8,19.0,33.6,23.7,11,11.6,12,healthy,0.0,0,0.04,distribution_11kv,0.375
2025-10-01 05:08:54.566851,T132_525,130197.8,132164.9,0.18,0.19,49.995,2.07,1.59,28.9,26.2,52.8,33.6,132,58.8,24,healthy,0.0,0,0.126,power_132kv,0.756
2025-10-03 11:00:54.566851,T400_448,401361.0,407739.3,0.13,0.14,50.03,1.79,0.99,30.8,28.4,24.9,23.9,400,296.8,10,healthy,0.0,0,0.025,transmission_400kv,0.32
2025-10-08 23:01:54.566851,T132_885,129829.1,132251.5,0.16,0.17,50.012,1.48,1.64,23.7,21.4,31.1,20.1,132,75.4,9,healthy,0.0,0,0.026,power_132kv,0.507
2025-09-17 00:37:54.568355,T11_957,11131.4,10972.6,0.45,0.45,50.039,1.86,1.24,33.2,28.2,36.1,23.5,11,11.2,15,healthy,0.0,0,0.055,distribution_11kv,0.749
2025-09-20 13:33:54.569362,T132_128,132733.0,133700.3,0.16,0.15,50.06,1.89,1.3,20.0,18.0,41.2,24.7,132,69.4,14,healthy,0.0,0,0.067,power_132kv,0.493
2025-09-27 04:40:54.569362,T400_024,400419.7,396698.6,0.12,0.11,49.97,1.84,1.29,48.4,45.1,36.3,30.8,400,138.9,16,healthy,0.0,0,0.058,transmission_400kv,0.575
2025-09-29 02:20:54.570360,T132_129,131431.2,132640.6,0.14,0.14,50.01,2.16,1.37,29.6,26.6,51.5,33.6,132,44.2,24,healthy,0.0,0,0.123,power_132kv,0.735
2025-10-08 17:01:54.570360,T400_127,399688.8,403223.4,0.24,0.23,50.06,2.65,2.14,29.4,26.1,64.1,41.3,400,335.1,33,healthy,0.0,0,0.184,transmission_400kv,0.492
2025-09-21 23:56:54.571360,T11_192,10753.3,10988.4,0.33,0.33,50.056,2.94,1.82,38.5,35.7,100.4,65.6,11,7.9,22,winding_deformation,0.257,1,0.365,distribution_11kv,0.794
2025-10-12 11:24:54.571360,T11_519,10956.9,11068.9,1.04,1.13,50.036,2.58,1.82,42.3,38.4,59.8,39.6,11,23.9,29,healthy,0.0,0,0.161,distribution_11kv,0.857
2025-09-26 23:33:54.572360,T11_712,11183.9,11205.8,0.55,0.48,49.975,4.11,3.12,47.3,44.0,191.1,126.8,11,17.3,27,winding_deformation,0.589,1,0.776,distribution_11kv,0.537
2025-10-08 14:23:54.572360,T132_188,132061.5,131316.4,0.1,0.1,50.039,1.35,1.31,20.0,18.0,28.8,18.4,132,28.6,9,healthy,0.0,0,0.023,power_132kv,0.783
2025-09-25 22:25:54.573360,T400_397,405848.3,398123.3,0.13,0.12,49.932,2.81,1.89,26.4,21.5,68.4,46.7,400,199.3,37,healthy,0.0,0,0.207,transmission_400kv,0.433
2025-09-18 20:00:54.574365,T132_989,131806.3,132354.3,0.14,0.15,50.049,2.71,2.03,37.4,33.9,94.4,65.6,132,71.5,14,axial_displacement,0.406,1,0.386,power_132kv,0.479
2025-09-21 10:42:54.574365,T400_717,396646.6,400616.0,0.27,0.26,50.001,2.42,1.85,33.2,28.3,66.0,41.1,400,471.8,30,healthy,0.0,0,0.18,transmission_400kv,0.376
2025-09-17 21:15:54.575364,T11_860,11031.8,11114.1,0.37,0.38,49.974,2.54,2.11,26.7,23.2,84.7,54.0,11,16.5,14,axial_displacement,0.324,1,0.324,distribution_11kv,0.403
2025-09-14 01:47:54.576362,T132_918,132721.0,134800.7,0.08,0.08,49.956,1.88,0.87,26.5,21.6,41.6,27.1,132,31.1,16,healthy,0.0,0,0.073,power_132kv,0.605
2025-10-11 15:25:54.576362,T132_549,131397.5,134289.2,0.34,0.34,49.993,1.53,1.04,25.2,21.2,31.0,18.9,132,89.5,10,healthy,0.0,0,0.028,power_132kv,0.877
2025-10-10 10:25:54.577366,T11_301,10771.2,11021.8,0.94,0.86,49.956,3.68,2.84,43.7,41.7,91.6,66.4,11,19.4,6,core_ground,0.775,1,0.511,distribution_11kv,0.827
2025-09-24 12:52:54.577366,T132_127,131929.9,135579.7,0.06,0.07,49.976,3.34,2.17,46.4,44.1,135.8,89.3,132,33.3,19,axial_displacement,0.514,1,0.564,power_132kv,0.451
2025-10-10 22:16:54.578365,T11_175,11117.0,11011.7,0.06,0.06,50.008,1.87,1.23,34.2,29.6,50.0,30.5,11,2.0,17,healthy,0.0,0,0.1,distribution_11kv,0.534
2025-09-22 22:44:54.578365,T400_411,399201.9,408049.5,0.17,0.17,49.992,2.79,1.81,42.6,38.9,54.7,40.7,400,245.2,29,healthy,0.0,0,0.148,transmission_400kv,0.503
2025-10-01 00:38:54.579360,T400_322,396411.9,400553.2,0.14,0.15,50.079,2.06,1.38,34.2,31.3,42.6,31.3,400,183.0,19,healthy,0.0,0,0.084,transmission_400kv,0.562
2025-09-29 01:27:54.580360,T132_769,133166.4,131548.7,0.14,0.13,50.002,1.35,1.17,41.2,38.6,28.7,18.3,132,66.2,10,healthy,0.0,0,0.025,power_132kv,0.469
2025-09-23 04:17:54.580360,T11_778,11021.3,11057.3,0.1,0.11,49.918,1.92,1.23,27.9,23.9,37.4,27.6,11,4.1,17,healthy,0.0,0,0.064,distribution_11kv,0.484
2025-10-06 06:33:54.581360,T132_712,130800.3,130670.7,0.13,0.13,49.913,2.98,2.16,23.7,20.4,86.9,59.6,132,90.6,19,core_ground,0.26,1,0.32,power_132kv,0.317
